algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,73,130.30865784,True,109,136.7523086789973,25,1.2858999543823302,574.7303000534885,25,23,109,136.7523086789973,,0,5,0.0,0.29389996780082583,0.007199996616691351,1.2557999580167234
HPA*,74,128.62236633,True,112,139.75230867899725,26,2.399899996817112,574.7303000534885,26,23,112,139.75230867899725,,0,8,0.0,0.40660001104697585,0.007500057108700275,2.370299946051091
HPA*,75,130.18376617,True,121,133.84062043356593,24,2.207699988503009,574.7303000534885,24,19,121,133.84062043356593,,0,8,0.0,0.292200013063848,0.006599992047995329,2.1866000024601817
HPA*,76,130.61017303,True,116,140.02438661763944,66,6.010700017213821,574.7303000534885,66,23,116,140.02438661763944,,0,11,0.0,0.4476999747566879,0.009100011084228754,5.973300023470074
HPA*,77,130.66904755,True,122,136.08326112068525,42,2.588000032119453,574.7303000534885,42,19,122,136.08326112068525,,0,8,0.0,0.37019996671006083,0.007399998139590025,2.5588999851606786
HPA*,78,128.29646454,True,118,139.95331880577393,44,1.845100021455437,574.7303000534885,44,21,118,139.95331880577393,,0,7,0.0,0.41009997949004173,0.007700000423938036,1.81940000038594
HPA*,79,131.85281372,True,116,137.12489168102778,26,1.3068999978713691,574.7303000534885,26,23,116,137.12489168102778,,0,6,0.0,0.32300001475960016,0.008100003469735384,1.271700020879507
HPA*,80,135.16652222,True,122,148.09545442950497,40,3.3693999866954982,574.7303000534885,40,23,122,148.09545442950497,,0,7,0.0,0.32869999995455146,0.008100003469735384,3.3423000131733716
HPA*,81,132.92388153,True,124,144.29646455628156,50,8.23790003778413,574.7303000534885,50,21,124,144.29646455628156,,1,12,0.07692307692307693,0.6411999929696321,0.010200019460171461,8.198500028811395
HPA*,82,132.4091629,True,114,140.50966799187802,27,2.594800025690347,574.7303000534885,27,23,114,140.50966799187802,,0,6,0.0,1.1546000023372471,0.015600002370774746,2.5421000318601727
