algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,36,112.91168823,True,103,115.84062043356593,20,2.021700027398765,599.7616999666207,20,19,103,115.84062043356593,,0,7,0.0,0.2882999833673239,0.006999995093792677,2.002199995331466
HPA*,37,112.6984848,True,115,123.28427124746185,46,1.3709000195376575,599.7616999666207,46,21,115,123.28427124746185,,0,5,0.0,0.38889999268576503,0.00790000194683671,1.3490000274032354
HPA*,38,114.49747467,True,110,120.35533905932733,19,1.5844000154174864,599.7616999666207,19,17,110,120.35533905932733,,0,7,0.0,0.34849997609853745,0.008100003469735384,1.555900031235069
HPA*,39,112.11269836,True,111,125.08326112068515,33,2.2758999839425087,599.7616999666207,33,19,111,125.08326112068515,,0,8,0.0,0.3152000135742128,0.007399998139590025,2.24910001270473
HPA*,40,119.50966797,True,105,126.53910524340084,20,1.5767000149935484,599.7616999666207,20,19,105,126.53910524340084,,0,6,0.0,0.28879998717457056,0.007299997378140688,1.5509999939240515
HPA*,41,119.48023071,True,98,126.99494936611651,25,6.795499997679144,599.7616999666207,25,21,98,126.99494936611651,,0,10,0.0,0.9910999797284603,0.010700023267418146,6.76060002297163
HPA*,42,116.43860016,True,99,120.53910524340084,22,2.700999961234629,599.7616999666207,22,19,99,120.53910524340084,,0,9,0.0,0.5860999808646739,0.008600007276982069,2.6726999785751104
HPA*,43,119.35533905,True,109,122.66904755831209,54,2.1180000039748847,599.7616999666207,54,15,109,122.66904755831209,,0,8,0.0,0.4749000072479248,0.006699992809444666,2.09500000346452
HPA*,44,116.49747467,True,112,122.35533905932733,26,2.725200029090047,599.7616999666207,26,17,112,122.35533905932733,,0,9,0.0,0.5581000004895031,0.007800001185387373,2.688799984753132
HPA*,45,118.81118317,True,111,126.32590180780446,58,2.6331000262871385,599.7616999666207,58,21,111,126.32590180780446,,0,9,0.0,0.46449998626485467,0.008400005754083395,2.599500003270805
HPA*,46,119.25483398,True,107,122.32590180780443,34,2.8005000203847885,599.7616999666207,34,15,107,122.32590180780443,,0,8,0.0,0.47389999963343143,0.009800016414374113,2.759800001513213
HPA*,47,116.46803741,True,101,120.4680374315354,24,2.9994999640621245,599.7616999666207,24,19,101,120.4680374315354,,0,11,0.0,0.3890999942086637,0.007599999662488699,2.9680999577976763
HPA*,48,118.68124084,True,104,126.78174593052013,36,1.6842999611981213,599.7616999666207,36,21,104,126.78174593052013,,0,7,0.0,0.43299997923895717,0.008200004231184721,1.65789999300614
HPA*,49,118.28427124,True,115,124.52691193458115,43,1.6425999929197133,599.7616999666207,43,21,115,124.52691193458115,,0,7,0.0,0.40090002585202456,0.008300004992634058,1.6116000479087234
HPA*,50,122.12489166,True,115,133.63961030678925,27,2.2040000185370445,599.7616999666207,27,23,115,133.63961030678925,,0,8,0.0,0.35119999665766954,0.009700015652924776,2.1745000267401338
HPA*,51,122.50966797,True,112,135.19595949289325,26,1.7267000512219965,599.7616999666207,26,21,112,135.19595949289325,,0,8,0.0,0.31779997516423464,0.007099995855242014,1.699000014923513
